Coefficient of Variation,Mean,Standard Deviation,Ratio of Assigned CourseSeats,Allocation Type
0.3393590966101384,0.6673205266955267,0.22646129108879567,0.8956521739130435,Round Robin Quota 5
0.31977700723407193,0.6870445526695527,0.21970105088914127,0.8956521739130435,Round Robin Quota 5
0.32692355780617477,0.6981376262626262,0.2282376366161353,0.8956521739130435,Round Robin Quota 5
0.36322068178975525,0.711293740981241,0.2583565975519919,0.8956521739130435,Round Robin Quota 5
0.40363646916467705,0.72194715007215,0.2914041985786239,0.8956521739130435,Round Robin Quota 5
0.39188818649070284,0.669701479076479,0.26244809812542275,0.8956521739130435,Round Robin Quota 5
0.3629810022385842,0.7005366161616162,0.2542814830391698,0.8956521739130435,Round Robin Quota 5
0.34949318505052523,0.6757282647907648,0.23616242349038907,0.8956521739130435,Round Robin Quota 5
0.35210799375384205,0.6935425685425685,0.24420188239241028,0.8956521739130435,Round Robin Quota 5
0.3715197258230202,0.6851348304473304,0.2545411043595936,0.8956521739130435,Round Robin Quota 5
0.34503118894435253,0.6740304834054833,0.23256153907413057,0.8956521739130435,Round Robin Quota 5
0.38495980317700584,0.6659203643578644,0.2563525723947635,0.8956521739130435,Round Robin Quota 5
0.3690189565280001,0.7224116161616161,0.2665835807796657,0.8956521739130435,Round Robin Quota 5
0.3569540464668482,0.6798520923520923,0.24267595536403275,0.8956521739130435,Round Robin Quota 5
0.3840641813043745,0.669782647907648,0.25723952432052694,0.8956521739130435,Round Robin Quota 5
0.33260400492141223,0.7066874098124097,0.23504706273114678,0.8956521739130435,Round Robin Quota 5
0.3976328458576542,0.6679157647907648,0.26558524634694336,0.8956521739130435,Round Robin Quota 5
0.3278246001192693,0.6989493145743146,0.22913277955396205,0.8956521739130435,Round Robin Quota 5
0.413155034087608,0.6863997113997113,0.28358949616107204,0.8956521739130435,Round Robin Quota 5
0.3637971822852512,0.6998602092352092,0.25460717211333544,0.8956521739130435,Round Robin Quota 5
0.39332204754411143,0.6748421717171718,0.2654303047489128,0.8956521739130435,Round Robin Quota 5
0.3959358141261174,0.6833491161616163,0.2705623886398123,0.8956521739130435,Round Robin Quota 5
0.36129106171556874,0.7041892135642136,0.2544172686172661,0.8956521739130435,Round Robin Quota 5
0.4074488070241581,0.6775951479076479,0.2760853346603291,0.8956521739130435,Round Robin Quota 5
0.38860268096751466,0.677513979076479,0.26328374866208837,0.8956521739130435,Round Robin Quota 5
0.463818036444308,0.6617536976911977,0.30693330067289154,0.8956521739130435,Round Robin Quota 5
0.3835023130014128,0.6782084235209235,0.2600944991173159,0.8956521739130435,Round Robin Quota 5
0.3256214530627504,0.6744025072150073,0.2195999243485127,0.8956521739130435,Round Robin Quota 5
0.3995671960300242,0.7171040764790765,0.28653126510044463,0.8956521739130435,Round Robin Quota 5
0.35357333841459526,0.6781227453102453,0.23976612291421376,0.8956521739130435,Round Robin Quota 5
0.4229925138124463,0.6845395923520924,0.2895551229731588,0.8956521739130435,Round Robin Quota 5
0.389777246969654,0.6929157647907648,0.2700827991820166,0.8956521739130435,Round Robin Quota 5
0.3494702898827122,0.6784203643578643,0.2370877613944781,0.8956521739130435,Round Robin Quota 5
0.3381798041992199,0.7005794552669552,0.23692182300817505,0.8956521739130435,Round Robin Quota 5
0.3485620131796913,0.6968840187590188,0.2429072965313974,0.8956521739130435,Round Robin Quota 5
0.3883237581410598,0.6821586399711399,0.2648984067219872,0.8956521739130435,Round Robin Quota 5
0.4060634568299872,0.6947082431457432,0.28209563070004773,0.8956521739130435,Round Robin Quota 5
0.3774140360010798,0.671561598124098,0.253456773171351,0.8956521739130435,Round Robin Quota 5
0.356849524064473,0.6661368145743146,0.2377106052426683,0.8956521739130435,Round Robin Quota 5
0.3699656885265565,0.677513979076479,0.25065692575539655,0.8956521739130435,Round Robin Quota 5
0.4134996878312877,0.6649395743145743,0.2749523064057458,0.8956521739130435,Round Robin Quota 5
0.3802368331834495,0.6940701659451659,0.26391104190610115,0.8956521739130435,Round Robin Quota 5
0.40304205879488814,0.7000653860028859,0.2821557944656412,0.8956521739130435,Round Robin Quota 5
0.37876874453362275,0.6993957431457432,0.2649092475634732,0.8956521739130435,Round Robin Quota 5
0.40667059761680524,0.6865417568542569,0.27919634654881204,0.8956521739130435,Round Robin Quota 5
0.3532007299423843,0.6895247113997114,0.2435406313796899,0.8956521739130435,Round Robin Quota 5
0.37721620270090195,0.6979888167388167,0.2632926909779122,0.8956521739130435,Round Robin Quota 5
0.31910958659130956,0.671263979076479,0.21420677085673265,0.8956521739130435,Round Robin Quota 5
0.4141267521742715,0.6987328643578643,0.2893639717539481,0.8956521739130435,Round Robin Quota 5
0.4089834298904361,0.6854888167388167,0.28035356742137785,0.8956521739130435,Round Robin Quota 5
0.32667041432393457,0.6870445526695528,0.22443712867956508,0.8956521739130435,Round Robin Quota 5
0.3703972033140738,0.6987441378066379,0.25881287447568246,0.8956521739130435,Round Robin Quota 5
0.3458937520727291,0.7129306457431458,0.24659825602373034,0.8956521739130435,Round Robin Quota 5
0.3661289166160823,0.654752886002886,0.2397239648034899,0.8956521739130435,Round Robin Quota 5
0.408737068561159,0.6794552669552669,0.2777185540337355,0.8956521739130435,Round Robin Quota 5
0.37964143013964285,0.6958558802308803,0.2641757215419314,0.8956521739130435,Round Robin Quota 5
0.3355576792756277,0.6882282647907647,0.23094027934508118,0.8956521739130435,Round Robin Quota 5
0.35284982727840075,0.7024531024531024,0.24786045587175395,0.8956521739130435,Round Robin Quota 5
0.34772182977348975,0.6801925505050506,0.236517798259913,0.8956521739130435,Round Robin Quota 5
0.3717951357312417,0.6770991161616162,0.25174215779681186,0.8956521739130435,Round Robin Quota 5
0.36036553835163115,0.71340863997114,0.2570878886079049,0.8956521739130435,Round Robin Quota 5
0.2963372133671518,0.696561598124098,0.20641712292666506,0.8956521739130435,Round Robin Quota 5
0.3923633266735505,0.7026131854256854,0.27567964679832213,0.8956521739130435,Round Robin Quota 5
0.38070026991489236,0.6825983044733045,0.2598653587564349,0.8956521739130435,Round Robin Quota 5
0.3258766683268439,0.7219651875901876,0.2352716099798552,0.8956521739130435,Round Robin Quota 5
0.38626080151601433,0.7040900072150073,0.271962370526285,0.8956521739130435,Round Robin Quota 5
0.31978134521828516,0.6792996933621933,0.2172273697497308,0.8956521739130435,Round Robin Quota 5
0.37529952157347907,0.6786300505050504,0.2546895332799314,0.8956521739130435,Round Robin Quota 5
0.31607932285501306,0.6674828643578643,0.21097753178355827,0.8956521739130435,Round Robin Quota 5
0.33360311078034904,0.7257350288600287,0.24210746322997198,0.8956521739130435,Round Robin Quota 5
0.3894752929036331,0.6719584235209235,0.2617112038198752,0.8956521739130435,Round Robin Quota 5
0.35958232897700415,0.6778115981240981,0.24372907306108835,0.8956521739130435,Round Robin Quota 5
0.3666390804762068,0.6929901695526695,0.2540772785438414,0.8956521739130435,Round Robin Quota 5
0.38730676815848725,0.6951727092352092,0.26924509532586866,0.8956521739130435,Round Robin Quota 5
0.3957946907274644,0.7183757215007215,0.28432929651749717,0.8956521739130435,Round Robin Quota 5
0.37588885958967855,0.6871257215007215,0.25828290384964125,0.8956521739130435,Round Robin Quota 5
0.3930343861851712,0.6894187409812409,0.27096527168611556,0.8956521739130435,Round Robin Quota 5
0.38244809414006786,0.6752818362193362,0.2582602512694906,0.8956521739130435,Round Robin Quota 5
0.3281352021280979,0.6877818362193361,0.22568543184786616,0.8956521739130435,Round Robin Quota 5
0.32966542702942275,0.7120445526695526,0.23473647151978236,0.8956521739130435,Round Robin Quota 5
0.4080614399020055,0.692122113997114,0.2824283464256823,0.8956521739130435,Round Robin Quota 5
0.40593080545855326,0.6743281024531026,0.27373054977212574,0.8956521739130435,Round Robin Quota 5
0.3032612879763591,0.6679969336219336,0.20257761045444603,0.8956521739130435,Round Robin Quota 5
0.34651913655885064,0.6754374098124096,0.23405198804774272,0.8956521739130435,Round Robin Quota 5
0.35728925275046447,0.6826546717171716,0.24390517754444188,0.8956521739130435,Round Robin Quota 5
0.3238428512932751,0.7040832431457431,0.22801232500813373,0.8956521739130435,Round Robin Quota 5
0.3698047450477329,0.6820594336219337,0.2522288149579603,0.8956521739130435,Round Robin Quota 5
0.37495280038968093,0.7254554473304473,0.2720115515344999,0.8956521739130435,Round Robin Quota 5
0.37161430882130986,0.7166080447330446,0.26630180323926067,0.8956521739130435,Round Robin Quota 5
0.3466825686920052,0.7045973124098124,0.24427160615971705,0.8956521739130435,Round Robin Quota 5
0.35185254840051255,0.6955199314574314,0.24472046034664705,0.8956521739130435,Round Robin Quota 5
0.3031046983723891,0.6888235028860028,0.2087856400740744,0.8956521739130435,Round Robin Quota 5
0.30093784839014687,0.6843659812409812,0.20595162590607252,0.8956521739130435,Round Robin Quota 5
0.39199070868518165,0.6868393759018757,0.26923465371266414,0.8956521739130435,Round Robin Quota 5
0.3620755315059888,0.6768691378066378,0.24507775283133879,0.8956521739130435,Round Robin Quota 5
0.36995312662538204,0.670668740981241,0.24811599765591857,0.8956521739130435,Round Robin Quota 5
0.3420575663048033,0.6951794733044732,0.23779139878358305,0.8956521739130435,Round Robin Quota 5
0.3573208860872031,0.707165404040404,0.25268496878193214,0.8956521739130435,Round Robin Quota 5
0.3524337955928087,0.7055893759018759,0.24867354187905916,0.8956521739130435,Round Robin Quota 5
0.320239803517055,0.7144999098124099,0.22881131073127964,0.8956521739130435,Round Robin Quota 2
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin Quota 2
0.31457425027324204,0.7142766955266955,0.22469305598295902,0.8956521739130435,Round Robin Quota 2
0.31276927612403044,0.7005862193362193,0.21912184468426055,0.8956521739130435,Round Robin Quota 2
0.3066521164433564,0.7059433621933622,0.2164790261057334,0.8956521739130435,Round Robin Quota 2
0.32796497453324014,0.7049761002886004,0.23120746877769377,0.8956521739130435,Round Robin Quota 2
0.29700137628217194,0.6854076479076479,0.20356701474289773,0.8956521739130435,Round Robin Quota 2
0.3318795294226412,0.7121189574314574,0.23633770448529393,0.8956521739130435,Round Robin Quota 2
0.3332094072987964,0.6949314574314575,0.23155769904402468,0.8956521739130435,Round Robin Quota 2
0.3060081455919357,0.6883094336219335,0.21062829337608344,0.8956521739130435,Round Robin Quota 2
0.3476509977464086,0.7103332431457432,0.24694806071205988,0.8956521739130435,Round Robin Quota 2
0.30064108251891425,0.6820594336219336,0.20505508646633563,0.8956521739130435,Round Robin Quota 2
0.38152572951394925,0.7177737193362194,0.27384914189569176,0.8956521739130435,Round Robin Quota 2
0.3464728197447673,0.7231308621933622,0.25054518886859894,0.8956521739130435,Round Robin Quota 2
0.37093027197580036,0.7067618145743145,0.2621593521021607,0.8956521739130435,Round Robin Quota 2
0.3003992023336686,0.7124165764790764,0.21400937130359757,0.8956521739130435,Round Robin Quota 2
0.37236416628466235,0.7046784812409812,0.26239701516604,0.8956521739130435,Round Robin Quota 2
0.2927945765963686,0.6976100288600289,0.20425643302945262,0.8956521739130435,Round Robin Quota 2
0.28682367257506686,0.6909880050505051,0.1981917173139047,0.8956521739130435,Round Robin Quota 2
0.3676821463872599,0.717550505050505,0.26383050983823203,0.8956521739130435,Round Robin Quota 2
0.31063884085578114,0.7068362193362193,0.21957078384948583,0.8956521739130435,Round Robin Quota 2
0.29081322262252857,0.6883094336219335,0.2001694845530819,0.8956521739130435,Round Robin Quota 2
0.3073635144715837,0.7124165764790764,0.21897086271442273,0.8956521739130435,Round Robin Quota 2
0.3143836709349452,0.6957499098124098,0.21873241069948243,0.8956521739130435,Round Robin Quota 2
0.36008935226342387,0.7163600288600289,0.2579536187796154,0.8956521739130435,Round Robin Quota 2
0.3148532066823281,0.697238005050505,0.21952762171094078,0.8956521739130435,Round Robin Quota 2
0.31764427036277904,0.7198570526695527,0.22865846826072064,0.8956521739130435,Round Robin Quota 2
0.30087707934191543,0.7046784812409812,0.21202160331088316,0.8956521739130435,Round Robin Quota 2
0.3234412508431125,0.6922528860028859,0.22390313934852799,0.8956521739130435,Round Robin Quota 2
0.34644255845893773,0.7177737193362194,0.24866736372142734,0.8956521739130435,Round Robin Quota 2
0.29327021882797205,0.6915832431457432,0.2028207690551107,0.8956521739130435,Round Robin Quota 2
0.36476399326941294,0.7177737193362194,0.2618180081289182,0.8956521739130435,Round Robin Quota 2
0.30663767516764534,0.6897975288600289,0.21151791058602598,0.8956521739130435,Round Robin Quota 2
0.29947286667749984,0.6957499098124098,0.20835821998213433,0.8956521739130435,Round Robin Quota 2
0.3053748924612218,0.703488005050505,0.21482757389005744,0.8956521739130435,Round Robin Quota 2
0.3212509441833018,0.7124165764790764,0.22886449784573873,0.8956521739130435,Round Robin Quota 2
0.3524090664885654,0.7177737193362193,0.25294996638130257,0.8956521739130435,Round Robin Quota 2
0.34428575890979446,0.7068362193362193,0.2433536441991002,0.8956521739130435,Round Robin Quota 2
0.29210845766193955,0.6877141955266955,0.20088713296752456,0.8956521739130435,Round Robin Quota 2
0.3213075771127306,0.7049761002886002,0.22651416270611152,0.8956521739130435,Round Robin Quota 2
0.3210237269525725,0.6897975288600289,0.22144137355732116,0.8956521739130435,Round Robin Quota 2
0.3426964163499263,0.7064641955266955,0.2421027480865322,0.8956521739130435,Round Robin Quota 2
0.32222843168337695,0.7103332431457432,0.2288895669114197,0.8956521739130435,Round Robin Quota 2
0.32140930938087287,0.6993213383838384,0.22476838840525717,0.8956521739130435,Round Robin Quota 2
0.3355300743452858,0.6877141955266955,0.2307487951533806,0.8956521739130435,Round Robin Quota 2
0.3094822927455364,0.6785624098124098,0.21000305035968084,0.8956521739130435,Round Robin Quota 2
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin Quota 2
0.32459931299932593,0.7068362193362192,0.2294385511995776,0.8956521739130435,Round Robin Quota 2
0.352093150057901,0.7133838383838383,0.2511775628569622,0.8956521739130435,Round Robin Quota 2
0.33855419742361353,0.6970147907647908,0.23597728307976165,0.8956521739130435,Round Robin Quota 2
0.32876842259767725,0.7103332431457432,0.23353513986771832,0.8956521739130435,Round Robin Quota 2
0.27980227142528974,0.6839195526695526,0.19136224430910892,0.8956521739130435,Round Robin Quota 2
0.34453307621728263,0.6990981240981241,0.24086242727325832,0.8956521739130435,Round Robin Quota 2
0.34788850652693815,0.6957499098124098,0.24204339704089117,0.8956521739130435,Round Robin Quota 2
0.3441110033868372,0.7183689574314575,0.24719866274369498,0.8956521739130435,Round Robin Quota 2
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin Quota 2
0.34717203336702634,0.7049761002886004,0.24474798621235008,0.8956521739130435,Round Robin Quota 2
0.31926723062784956,0.7026695526695527,0.22433936212731795,0.8956521739130435,Round Robin Quota 2
0.3054613423317041,0.6913600288600288,0.21118376245007006,0.8956521739130435,Round Robin Quota 2
0.30922830206433244,0.7082499098124099,0.21901091704850809,0.8956521739130435,Round Robin Quota 2
0.3487323783388551,0.7196338383838383,0.2509596199927152,0.8956521739130435,Round Robin Quota 2
0.3145798425079079,0.6841427669552669,0.21521752388171217,0.8956521739130435,Round Robin Quota 2
0.3408231956742699,0.7240237193362192,0.2467640777681409,0.8956521739130435,Round Robin Quota 2
0.3052855552927239,0.7121189574314575,0.21739963135393808,0.8956521739130435,Round Robin Quota 2
0.29030873854937916,0.6939641955266955,0.20146387020178969,0.8956521739130435,Round Robin Quota 2
0.29942571996062295,0.715690386002886,0.2142961090978103,0.8956521739130435,Round Robin Quota 2
0.3644594819702138,0.7124165764790764,0.2596469764105574,0.8956521739130435,Round Robin Quota 2
0.35149226344055895,0.704455266955267,0.24761057627473,0.8956521739130435,Round Robin Quota 2
0.34045549566762234,0.7121189574314574,0.24244481262663728,0.8956521739130435,Round Robin Quota 2
0.33600875552290493,0.6990237193362192,0.2348780900151554,0.8956521739130435,Round Robin Quota 2
0.30533552979305506,0.7026695526695527,0.21454998013380688,0.8956521739130435,Round Robin Quota 2
0.2763519596858916,0.6957499098124098,0.19227185102794178,0.8956521739130435,Round Robin Quota 2
0.3158160971231563,0.7028927669552669,0.22198485035590862,0.8956521739130435,Round Robin Quota 2
0.3213075771127306,0.7049761002886002,0.22651416270611152,0.8956521739130435,Round Robin Quota 2
0.3235763331019705,0.7014790764790765,0.22698202731485628,0.8956521739130435,Round Robin Quota 2
0.34107822455743847,0.7156903860028859,0.24410640619069215,0.8956521739130435,Round Robin Quota 2
0.2990924268022676,0.6862261002886003,0.20524502967037372,0.8956521739130435,Round Robin Quota 2
0.2705928298914317,0.6880862193362193,0.18619119729948394,0.8956521739130435,Round Robin Quota 2
0.3331209032078791,0.7144999098124097,0.23801485529865812,0.8956521739130435,Round Robin Quota 2
0.28426795406242145,0.6957499098124098,0.19777940340148797,0.8956521739130435,Round Robin Quota 2
0.34717203336702634,0.7049761002886004,0.24474798621235008,0.8956521739130435,Round Robin Quota 2
0.3122563434886293,0.7103332431457432,0.22180606116310922,0.8956521739130435,Round Robin Quota 2
0.33817132558651847,0.6976100288600289,0.23591170820204538,0.8956521739130435,Round Robin Quota 2
0.3464425584589378,0.7177737193362193,0.24866736372142734,0.8956521739130435,Round Robin Quota 2
0.32172250295457616,0.7046784812409813,0.22671092476307786,0.8956521739130435,Round Robin Quota 2
0.38382385717229284,0.7142766955266955,0.27415643636533565,0.8956521739130435,Round Robin Quota 2
0.2878924006065689,0.6839195526695526,0.19689524183980825,0.8956521739130435,Round Robin Quota 2
0.3149189215540031,0.7177737193362194,0.2260405256131679,0.8956521739130435,Round Robin Quota 2
0.3169172318265246,0.6842171717171717,0.21684021202877987,0.8956521739130435,Round Robin Quota 2
0.34835413440083773,0.7046784812409812,0.24547766236359897,0.8956521739130435,Round Robin Quota 2
0.31927318688970013,0.7034880050505051,0.22460485731115223,0.8956521739130435,Round Robin Quota 2
0.3097898459183318,0.709142766955267,0.21968522850917166,0.8956521739130435,Round Robin Quota 2
0.32264805732462737,0.710035624098124,0.22909161474653908,0.8956521739130435,Round Robin Quota 2
0.33782651311361517,0.6937409812409812,0.23436409669665859,0.8956521739130435,Round Robin Quota 2
0.27980227142528974,0.6839195526695526,0.19136224430910892,0.8956521739130435,Round Robin Quota 2
0.29081322262252857,0.6883094336219335,0.2001694845530819,0.8956521739130435,Round Robin Quota 2
0.3008914981293449,0.7142766955266955,0.21491978499590533,0.8956521739130435,Round Robin Quota 2
0.3632249064560147,0.7198570526695527,0.2614700106176007,0.8956521739130435,Round Robin Quota 2
0.3469831505710911,0.7124165764790764,0.2471965482257806,0.8956521739130435,Round Robin Quota 2
0.3516264000354579,0.7198570526695527,0.25312074397032985,0.8956521739130435,Round Robin Quota 2
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin
0.3420884178242201,0.7046784812409813,0.24106234672250165,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin
0.31701186066221365,0.696940386002886,0.2209383685374163,0.8956521739130435,Round Robin
0.315627433150069,0.6820594336219336,0.21527666828988076,0.8956521739130435,Round Robin
0.3039497871196724,0.7040832431457431,0.21400595186867719,0.8956521739130435,Round Robin
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin
0.3169576756369104,0.7136070526695526,0.2261832327322477,0.8956521739130435,Round Robin
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin
0.3363298745796964,0.7136070526695526,0.2400073705235374,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3024972073607597,0.7005118145743146,0.21190286763194846,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.32999885717718347,0.7136070526695526,0.23548951185453054,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin
0.3228598528561264,0.6820594336219337,0.2202096083783104,0.8956521739130435,Round Robin
0.2866312918957496,0.6874165764790765,0.19703510138675107,0.8956521739130435,Round Robin
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin
0.3095090293127888,0.6874165764790765,0.2127616373195594,0.8956521739130435,Round Robin
0.3420884178242201,0.7046784812409813,0.24106234672250165,0.8956521739130435,Round Robin
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin
0.32982312680747566,0.6856308621933621,0.22613691480432016,0.8956521739130435,Round Robin
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin
0.361134666663363,0.7082499098124099,0.25577359509446157,0.8956521739130435,Round Robin
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin
0.34288548375964456,0.7082499098124098,0.24284861294875273,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.323477608132111,0.7005118145743146,0.22659988624678415,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3024972073607597,0.7005118145743146,0.21190286763194846,0.8956521739130435,Round Robin
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.361134666663363,0.7082499098124099,0.25577359509446157,0.8956521739130435,Round Robin
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin
0.3430466911387211,0.6951546717171717,0.23847050996219965,0.8956521739130435,Round Robin
0.3368591703442794,0.6820594336219337,0.2297579749353737,0.8956521739130435,Round Robin
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin
0.3166461508607714,0.6909880050505051,0.21879869209020572,0.8956521739130435,Round Robin
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin
0.31663864071777553,0.7005118145743146,0.22180910877355337,0.8956521739130435,Round Robin
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin
0.3082253534794354,0.6820594336219337,0.21022801002210403,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin
0.3166461508607714,0.6909880050505051,0.21879869209020572,0.8956521739130435,Round Robin
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin
0.29534449686654407,0.696940386002886,0.20583750764999736,0.8956521739130435,Round Robin
0.3363298745796964,0.7136070526695526,0.2400073705235374,0.8956521739130435,Round Robin
0.315627433150069,0.6820594336219336,0.21527666828988076,0.8956521739130435,Round Robin
0.34288548375964456,0.7082499098124098,0.24284861294875273,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin
0.3095090293127888,0.6874165764790765,0.2127616373195594,0.8956521739130435,Round Robin
0.3166461508607714,0.6909880050505051,0.21879869209020572,0.8956521739130435,Round Robin
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin
0.32982312680747566,0.6856308621933621,0.22613691480432016,0.8956521739130435,Round Robin
0.34946602071434757,0.6951546717171717,0.24293293690598863,0.8956521739130435,Round Robin
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.3363298745796964,0.7136070526695526,0.2400073705235374,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.3430466911387211,0.6951546717171717,0.23847050996219965,0.8956521739130435,Round Robin re-permutated
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin re-permutated
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin re-permutated
0.34288548375964456,0.7082499098124098,0.24284861294875273,0.8956521739130435,Round Robin re-permutated
